id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,director,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JH1GEKG9PXQX6WS0JCW8F5K8,01JH1F2GWN9BRWEZHJG2Y9F7DZ,2025-01-07T23:08:59.785215613Z,"[{""text"":""hole"",""sender"":{""id"":""01JH1GAWVS14DV5X2Y8EWRJHJA"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:28:18.893912727Z,01JH1GAWVS14DV5X2Y8EWRJHJA,TRUE,2025-01-07T23:28:36.016876993Z,TRUE,2025-01-07T23:28:35.999931271Z,01JH1F2GX5K41HMV06X44CSAH5,2025-01-07T23:08:59.785215613Z,48,2025-01-07T23:08:59.785215613Z,65,2025-01-07T23:08:59.785215613Z,3,2025-01-07T23:08:59.785215613Z,4,2025-01-07T23:08:59.785215613Z,/tangrams/130_37.png,2025-01-07T23:28:36.016876993Z,2,2025-01-07T23:09:00.770310559Z,TRUE,2025-01-07T23:28:14.239229176Z,"[""/tangrams/21_40.png"",""/tangrams/3_84.png"",""/tangrams/215_410.png"",""/tangrams/130_37.png""]",2025-01-07T23:08:59.785215613Z,/tangrams/130_37.png,2025-01-07T23:08:59.785215613Z,1,2025-01-07T23:08:59.785215613Z,48,2025-01-07T23:08:59.785215613Z
01JH1FTZ453HGVF74VBACVMZXG,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T22:58:16.325093669Z,"[{""text"":""arrow rightside"",""sender"":{""id"":""01JH1FD62ME2NE4MQZBQHN41G6"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:19:23.543537521Z,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,2025-01-07T23:19:29.015301716Z,TRUE,2025-01-07T23:19:29.004215894Z,01JH1F0VW7XB18ASJ0P081ZZVT,2025-01-07T22:58:16.325093669Z,51,2025-01-07T22:58:16.325093669Z,65,2025-01-07T22:58:16.325093669Z,3,2025-01-07T22:58:16.325093669Z,4,2025-01-07T22:58:16.325093669Z,/tangrams/171_414.png,2025-01-07T23:19:29.015301716Z,2,2025-01-07T22:58:16.948077733Z,TRUE,2025-01-07T23:19:15.903468174Z,"[""/tangrams/392_5.png"",""/tangrams/457_453.png"",""/tangrams/48_116.png"",""/tangrams/171_414.png""]",2025-01-07T22:58:16.325093669Z,/tangrams/171_414.png,2025-01-07T22:58:16.325093669Z,4,2025-01-07T22:58:16.325093669Z,51,2025-01-07T22:58:16.325093669Z
01JH1FTZ4EPNK9QN0STKA7PJDQ,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T22:58:16.334212871Z,"[{""text"":""White paralleogram"",""sender"":{""id"":""01JH1FPHKPB5NF5G3K1BA1EMSZ"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:08:47.338289248Z,01JH1FPHKPB5NF5G3K1BA1EMSZ,TRUE,2025-01-07T23:08:52.445175981Z,TRUE,2025-01-07T23:08:52.435139569Z,01JH1F0VW7XB18ASJ0P081ZZVT,2025-01-07T22:58:16.334212871Z,16,2025-01-07T22:58:16.334212871Z,65,2025-01-07T22:58:16.334212871Z,1,2025-01-07T22:58:16.334212871Z,4,2025-01-07T22:58:16.334212871Z,/tangrams/173_422.png,2025-01-07T23:08:52.445175981Z,2,2025-01-07T22:58:16.566076314Z,TRUE,2025-01-07T23:08:22.148790079Z,"[""/tangrams/173_422.png"",""/tangrams/123_87.png"",""/tangrams/150_155.png"",""/tangrams/454_215.png""]",2025-01-07T22:58:16.334212871Z,/tangrams/173_422.png,2025-01-07T22:58:16.334212871Z,1,2025-01-07T22:58:16.334212871Z,16,2025-01-07T22:58:16.334212871Z
01JH1GFBXXZBAM2DM3P2Z1FQWV,01JH1F2GWN9BRWEZHJG2Y9F7DZ,2025-01-07T23:09:24.797990319Z,"[{""text"":""dog 1"",""sender"":{""id"":""01JH1G7M184NSQQVZ3KZXQD6F6"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:23:57.337396974Z,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,2025-01-07T23:24:05.054170031Z,TRUE,2025-01-07T23:24:05.040849161Z,01JH1F2GX6BEVR4BAV8462G3EX,2025-01-07T23:09:24.797990319Z,23,2025-01-07T23:09:24.797990319Z,65,2025-01-07T23:09:24.797990319Z,1,2025-01-07T23:09:24.797990319Z,4,2025-01-07T23:09:24.797990319Z,/tangrams/394_104.png,2025-01-07T23:24:05.054170031Z,2,2025-01-07T23:09:25.28092051Z,TRUE,2025-01-07T23:23:53.62957893Z,"[""/tangrams/86_60.png"",""/tangrams/182_120.png"",""/tangrams/384_167.png"",""/tangrams/394_104.png""]",2025-01-07T23:09:24.797990319Z,/tangrams/394_104.png,2025-01-07T23:09:24.797990319Z,8,2025-01-07T23:09:24.797990319Z,23,2025-01-07T23:09:24.797990319Z
01JH1GVRB9BT0WWFGDCMB8YAH5,01JH1FPYRY2N1PAAP7WYQBA41J,2025-01-07T23:16:10.729938212Z,,,,FALSE,2025-01-07T23:38:42.212388404Z,TRUE,2025-01-07T23:38:42.188918408Z,01JH1FPYSBXXZ6KPHKJBRG98KY,2025-01-07T23:16:10.729938212Z,25,2025-01-07T23:16:10.729938212Z,65,2025-01-07T23:16:10.729938212Z,1,2025-01-07T23:16:10.729938212Z,4,2025-01-07T23:16:10.729938212Z,,2025-01-07T23:38:42.212388404Z,2,2025-01-07T23:16:11.5779388Z,TRUE,2025-01-07T23:37:38.870493292Z,"[""/tangrams/135_161.png"",""/tangrams/135_45.png"",""/tangrams/159_161.png"",""/tangrams/159_45.png""]",2025-01-07T23:16:10.729938212Z,/tangrams/135_161.png,2025-01-07T23:16:10.729938212Z,10,2025-01-07T23:16:10.729938212Z,25,2025-01-07T23:16:10.729938212Z
01JH1FWZ9WR5XJYJPCH68ZRGHY,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T22:59:22.044439694Z,,,,,,FALSE,2025-01-07T22:59:22.044439694Z,01JH1F0VW6JT3H4WKEJFKRQGWC,2025-01-07T22:59:22.044439694Z,57,2025-01-07T22:59:22.044439694Z,65,2025-01-07T22:59:22.044439694Z,3,2025-01-07T22:59:22.044439694Z,4,2025-01-07T22:59:22.044439694Z,,,2,2025-01-07T22:59:22.801011296Z,FALSE,2025-01-07T22:59:22.044439694Z,"[""/tangrams/162_219.png"",""/tangrams/78_92.png"",""/tangrams/337_279.png"",""/tangrams/1_243.png""]",2025-01-07T22:59:22.044439694Z,/tangrams/78_92.png,2025-01-07T22:59:22.044439694Z,10,2025-01-07T22:59:22.044439694Z,57,2025-01-07T22:59:22.044439694Z
01JH1GVR8T8TKEKFBX201A89MA,01JH1FPYRY2N1PAAP7WYQBA41J,2025-01-07T23:16:10.650535505Z,"[{""text"":""kinda looks like a yorkie. it's one mass"",""sender"":{""id"":""01JH1GP991AKWX71GS1CEY9R1N"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:29:16.099943921Z,01JH1GP991AKWX71GS1CEY9R1N,TRUE,2025-01-07T23:29:56.01931742Z,TRUE,2025-01-07T23:29:56.000452499Z,01JH1FPYSBXXZ6KPHKJBRG98KY,2025-01-07T23:16:10.650535505Z,14,2025-01-07T23:16:10.650535505Z,65,2025-01-07T23:16:10.650535505Z,0,2025-01-07T23:16:10.650535505Z,4,2025-01-07T23:16:10.650535505Z,/tangrams/98_40.png,2025-01-07T23:29:56.01931742Z,2,2025-01-07T23:16:11.286049887Z,TRUE,2025-01-07T23:28:52.688934957Z,"[""/tangrams/99_40.png"",""/tangrams/99_239.png"",""/tangrams/98_40.png"",""/tangrams/98_239.png""]",2025-01-07T23:16:10.650535505Z,/tangrams/98_40.png,2025-01-07T23:16:10.650535505Z,15,2025-01-07T23:16:10.650535505Z,14,2025-01-07T23:16:10.650535505Z
01JH1FWZ7WK5306HN05F2EY0CD,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T22:59:21.980251456Z,,,,,,FALSE,2025-01-07T22:59:21.980251456Z,01JH1F0VW6JT3H4WKEJFKRQGWC,2025-01-07T22:59:21.980251456Z,9,2025-01-07T22:59:21.980251456Z,65,2025-01-07T22:59:21.980251456Z,0,2025-01-07T22:59:21.980251456Z,4,2025-01-07T22:59:21.980251456Z,,,2,2025-01-07T22:59:22.206919588Z,FALSE,2025-01-07T22:59:21.980251456Z,"[""/tangrams/337_243.png"",""/tangrams/78_92.png"",""/tangrams/1_279.png"",""/tangrams/162_219.png""]",2025-01-07T22:59:21.980251456Z,/tangrams/337_243.png,2025-01-07T22:59:21.980251456Z,10,2025-01-07T22:59:21.980251456Z,9,2025-01-07T22:59:21.980251456Z
01JH1G5PQ16P5KS7ND6E2ZD1DF,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T23:04:08.161767143Z,"[{""text"":""boat on a downward arrow"",""sender"":{""id"":""01JH1FV7Z3BJ6SAT2Z6EXCSV2P"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:23:53.864496001Z,01JH1FV7Z3BJ6SAT2Z6EXCSV2P,TRUE,2025-01-07T23:24:00.438483538Z,TRUE,2025-01-07T23:24:00.424458115Z,01JH1F0VW7XB18ASJ0NKJ196TK,2025-01-07T23:04:08.161767143Z,53,2025-01-07T23:04:08.161767143Z,65,2025-01-07T23:04:08.161767143Z,3,2025-01-07T23:04:08.161767143Z,4,2025-01-07T23:04:08.161767143Z,/tangrams/212_459.png,2025-01-07T23:24:00.438483538Z,2,2025-01-07T23:04:09.012906576Z,TRUE,2025-01-07T23:23:41.312819163Z,"[""/tangrams/226_145.png"",""/tangrams/212_459.png"",""/tangrams/212_145.png"",""/tangrams/226_459.png""]",2025-01-07T23:04:08.161767143Z,/tangrams/212_459.png,2025-01-07T23:04:08.161767143Z,6,2025-01-07T23:04:08.161767143Z,53,2025-01-07T23:04:08.161767143Z
01JH1G5PQK9C6XBV0GATSD1NCQ,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T23:04:08.179036763Z,"[{""text"":""hi! it looks like two triangles on top of the letter A"",""sender"":{""id"":""01JH1G2MSZ3J6DCAMVNV5RMHWN"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:07:30.135409Z,01JH1G2MSZ3J6DCAMVNV5RMHWN,FALSE,2025-01-07T23:07:33.221631593Z,TRUE,2025-01-07T23:07:33.214801972Z,01JH1F0VW7XB18ASJ0NKJ196TK,2025-01-07T23:04:08.179036763Z,4,2025-01-07T23:04:08.179036763Z,65,2025-01-07T23:04:08.179036763Z,0,2025-01-07T23:04:08.179036763Z,4,2025-01-07T23:04:08.179036763Z,,2025-01-07T23:07:33.221631593Z,2,2025-01-07T23:04:08.31698279Z,TRUE,2025-01-07T23:06:30.091132541Z,"[""/tangrams/440_399.png"",""/tangrams/212_57.png"",""/tangrams/440_57.png"",""/tangrams/212_399.png""]",2025-01-07T23:04:08.179036763Z,/tangrams/212_57.png,2025-01-07T23:04:08.179036763Z,5,2025-01-07T23:04:08.179036763Z,4,2025-01-07T23:04:08.179036763Z
01JH1GNRA4JZRJGJN97YPN2XB3,01JH1FPYRY2N1PAAP7WYQBA41J,2025-01-07T23:12:54.084380573Z,"[{""text"":""number 3"",""sender"":{""id"":""01JH1GB9JK8VBSNVGSTF4TDQFC"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:27:14.366939106Z,01JH1GB9JK8VBSNVGSTF4TDQFC,TRUE,2025-01-07T23:27:21.166286313Z,TRUE,2025-01-07T23:27:21.151703064Z,01JH1FPYSBXXZ6KPHKHW6Q97EB,2025-01-07T23:12:54.084380573Z,30,2025-01-07T23:12:54.084380573Z,65,2025-01-07T23:12:54.084380573Z,1,2025-01-07T23:12:54.084380573Z,4,2025-01-07T23:12:54.084380573Z,/tangrams/90_310.png,2025-01-07T23:27:21.166286313Z,2,2025-01-07T23:12:54.890355862Z,TRUE,2025-01-07T23:27:07.558925536Z,"[""/tangrams/181_84.png"",""/tangrams/322_359.png"",""/tangrams/101_332.png"",""/tangrams/90_310.png""]",2025-01-07T23:12:54.084380573Z,/tangrams/90_310.png,2025-01-07T23:12:54.084380573Z,15,2025-01-07T23:12:54.084380573Z,30,2025-01-07T23:12:54.084380573Z
01JH1J27BEQK5H5RMWP1H92DY3,01JH1G90FVA7G9KNR2B5RQV60J,2025-01-07T23:37:11.278485023Z,"[{""text"":""It looks like a V cut out"",""sender"":{""id"":""01JH1HG392QEBSGHD5HDZVESB5"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:56:31.668907295Z,01JH1HG392QEBSGHD5HDZVESB5,TRUE,2025-01-07T23:56:45.109985696Z,TRUE,2025-01-07T23:56:45.086386015Z,01JH1G90GCS7MK45RCXBYEJBCN,2025-01-07T23:37:11.278485023Z,26,2025-01-07T23:37:11.278485023Z,65,2025-01-07T23:37:11.278485023Z,1,2025-01-07T23:37:11.278485023Z,4,2025-01-07T23:37:11.278485023Z,/tangrams/7_380.png,2025-01-07T23:56:45.109985696Z,2,2025-01-07T23:37:13.084506075Z,TRUE,2025-01-07T23:56:19.849806206Z,"[""/tangrams/7_380.png"",""/tangrams/458_448.png"",""/tangrams/192_348.png"",""/tangrams/53_219.png""]",2025-01-07T23:37:11.278485023Z,/tangrams/7_380.png,2025-01-07T23:37:11.278485023Z,11,2025-01-07T23:37:11.278485023Z,26,2025-01-07T23:37:11.278485023Z
01JH1J27SNE239DN2DHNKZH6JX,01JH1G90FVA7G9KNR2B5RQV60J,2025-01-07T23:37:11.733447031Z,"[{""text"":""it looks like two legs of a person pointed up"",""sender"":{""id"":""01JH1H6986TMHYXR5CF4YHBS1G"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-08T00:03:49.300528722Z,01JH1H6986TMHYXR5CF4YHBS1G,TRUE,2025-01-08T00:03:55.359990774Z,TRUE,2025-01-08T00:03:55.331807475Z,01JH1G90GCS7MK45RCXBYEJBCN,2025-01-07T23:37:11.733447031Z,39,2025-01-07T23:37:11.733447031Z,65,2025-01-07T23:37:11.733447031Z,2,2025-01-07T23:37:11.733447031Z,4,2025-01-07T23:37:11.733447031Z,/tangrams/458_448.png,2025-01-08T00:03:55.359990774Z,2,2025-01-07T23:37:13.76234559Z,TRUE,2025-01-08T00:03:16.339504967Z,"[""/tangrams/192_348.png"",""/tangrams/7_219.png"",""/tangrams/458_448.png"",""/tangrams/53_380.png""]",2025-01-07T23:37:11.733447031Z,/tangrams/458_448.png,2025-01-07T23:37:11.733447031Z,8,2025-01-07T23:37:11.733447031Z,39,2025-01-07T23:37:11.733447031Z
01JH1FTZ4JBBS7137H0VXYW7ZC,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T22:58:16.338536768Z,"[{""text"":""3 on the left"",""sender"":{""id"":""01JH1FD62ME2NE4MQZBQHN41G6"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:14:23.558827747Z,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,2025-01-07T23:14:28.674037246Z,TRUE,2025-01-07T23:14:28.664897066Z,01JH1F0VW7XB18ASJ0P081ZZVT,2025-01-07T22:58:16.338536768Z,31,2025-01-07T22:58:16.338536768Z,65,2025-01-07T22:58:16.338536768Z,1,2025-01-07T22:58:16.338536768Z,4,2025-01-07T22:58:16.338536768Z,/tangrams/150_155.png,2025-01-07T23:14:28.674037246Z,2,2025-01-07T22:58:16.726406466Z,TRUE,2025-01-07T23:14:10.087169932Z,"[""/tangrams/173_422.png"",""/tangrams/95_133.png"",""/tangrams/150_155.png"",""/tangrams/48_116.png""]",2025-01-07T22:58:16.338536768Z,/tangrams/150_155.png,2025-01-07T22:58:16.338536768Z,16,2025-01-07T22:58:16.338536768Z,31,2025-01-07T22:58:16.338536768Z
01JH1FTZ4SCZ8S59C7AFMSA7EK,01JH1F0VV6DMN73981986B8RYJ,2025-01-07T22:58:16.345059554Z,"[{""text"":""White Square"",""sender"":{""id"":""01JH1FD62ME2NE4MQZBQHN41G6"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T23:16:48.869371959Z,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,2025-01-07T23:16:53.392662966Z,TRUE,2025-01-07T23:16:53.380319354Z,01JH1F0VW7XB18ASJ0P081ZZVT,2025-01-07T22:58:16.345059554Z,39,2025-01-07T22:58:16.345059554Z,65,2025-01-07T22:58:16.345059554Z,2,2025-01-07T22:58:16.345059554Z,4,2025-01-07T22:58:16.345059554Z,/tangrams/123_87.png,2025-01-07T23:16:53.392662966Z,2,2025-01-07T22:58:16.813057573Z,TRUE,2025-01-07T23:16:43.148143693Z,"[""/tangrams/171_414.png"",""/tangrams/95_133.png"",""/tangrams/123_87.png"",""/tangrams/457_453.png""]",2025-01-07T22:58:16.345059554Z,/tangrams/123_87.png,2025-01-07T22:58:16.345059554Z,8,2025-01-07T22:58:16.345059554Z,39,2025-01-07T22:58:16.345059554Z
01JH1GW127GGHZ2V9XEH6YS0V5,01JH1FPYRY2N1PAAP7WYQBA41J,2025-01-07T23:16:19.655202868Z,"[{""text"":""face looking up"",""sender"":{""id"":""01JH1GBNHJM7YQ13QAZ9FXAW07"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:51:36.257687978Z,01JH1GBNHJM7YQ13QAZ9FXAW07,TRUE,2025-01-07T23:51:43.3139612Z,TRUE,2025-01-07T23:51:43.287010783Z,01JH1FPYSD6AFHHMZW70VZN68N,2025-01-07T23:16:19.655202868Z,62,2025-01-07T23:16:19.655202868Z,65,2025-01-07T23:16:19.655202868Z,3,2025-01-07T23:16:19.655202868Z,4,2025-01-07T23:16:19.655202868Z,/tangrams/359_362.png,2025-01-07T23:51:43.3139612Z,2,2025-01-07T23:16:21.586877812Z,TRUE,2025-01-07T23:51:20.713270049Z,"[""/tangrams/359_362.png"",""/tangrams/30_127.png"",""/tangrams/202_91.png"",""/tangrams/459_390.png""]",2025-01-07T23:16:19.655202868Z,/tangrams/359_362.png,2025-01-07T23:16:19.655202868Z,15,2025-01-07T23:16:19.655202868Z,62,2025-01-07T23:16:19.655202868Z
01JH1GW12XJSVAQTNT7N1FVNSG,01JH1FPYRY2N1PAAP7WYQBA41J,2025-01-07T23:16:19.6771257Z,"[{""text"":""square on bottom right. not in angle. face look upward"",""sender"":{""id"":""01JH1GBNHJM7YQ13QAZ9FXAW07"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:43:59.936016178Z,01JH1GBNHJM7YQ13QAZ9FXAW07,TRUE,2025-01-07T23:44:14.081203581Z,TRUE,2025-01-07T23:44:13.992812836Z,01JH1FPYSD6AFHHMZW70VZN68N,2025-01-07T23:16:19.6771257Z,44,2025-01-07T23:16:19.6771257Z,65,2025-01-07T23:16:19.6771257Z,2,2025-01-07T23:16:19.6771257Z,4,2025-01-07T23:16:19.6771257Z,/tangrams/108_324.png,2025-01-07T23:44:14.081203581Z,2,2025-01-07T23:16:20.980176096Z,TRUE,2025-01-07T23:43:35.490874724Z,"[""/tangrams/108_324.png"",""/tangrams/157_35.png"",""/tangrams/367_207.png"",""/tangrams/377_372.png""]",2025-01-07T23:16:19.6771257Z,/tangrams/108_324.png,2025-01-07T23:16:19.6771257Z,13,2025-01-07T23:16:19.6771257Z,44,2025-01-07T23:16:19.6771257Z
01JH1J27RN65R7TPRVYZTQR53F,01JH1G90FVA7G9KNR2B5RQV60J,2025-01-07T23:37:11.701368797Z,"[{""text"":""it looks like a triangle on another triangle"",""sender"":{""id"":""01JH1H6986TMHYXR5CF4YHBS1G"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-08T00:02:41.696875196Z,01JH1H6986TMHYXR5CF4YHBS1G,TRUE,2025-01-08T00:02:52.312821849Z,TRUE,2025-01-08T00:02:52.286820006Z,01JH1G90GCS7MK45RCXBYEJBCN,2025-01-07T23:37:11.701368797Z,37,2025-01-07T23:37:11.701368797Z,65,2025-01-07T23:37:11.701368797Z,2,2025-01-07T23:37:11.701368797Z,4,2025-01-07T23:37:11.701368797Z,/tangrams/53_380.png,2025-01-08T00:02:52.312821849Z,2,2025-01-07T23:37:13.657376284Z,TRUE,2025-01-08T00:02:07.491792362Z,"[""/tangrams/7_448.png"",""/tangrams/458_348.png"",""/tangrams/53_380.png"",""/tangrams/192_219.png""]",2025-01-07T23:37:11.701368797Z,/tangrams/53_380.png,2025-01-07T23:37:11.701368797Z,6,2025-01-07T23:37:11.701368797Z,37,2025-01-07T23:37:11.701368797Z
01JH1GEKFS1GRHD37P9MBAQ95X,01JH1F2GWN9BRWEZHJG2Y9F7DZ,2025-01-07T23:08:59.769366371Z,"[{""text"":""2 pointy feet, diagonal rectangle head"",""sender"":{""id"":""01JH1FPREF39YP71EGNKJGH49Q"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""clue?"",""sender"":{""id"":""01JH1GAWVS14DV5X2Y8EWRJHJA"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:18:53.487167082Z,01JH1FPREF39YP71EGNKJGH49Q,TRUE,2025-01-07T23:19:01.800438985Z,TRUE,2025-01-07T23:19:01.787392659Z,01JH1F2GX5K41HMV06X44CSAH5,2025-01-07T23:08:59.769366371Z,19,2025-01-07T23:08:59.769366371Z,65,2025-01-07T23:08:59.769366371Z,1,2025-01-07T23:08:59.769366371Z,4,2025-01-07T23:08:59.769366371Z,/tangrams/3_40.png,2025-01-07T23:19:01.800438985Z,2,2025-01-07T23:09:00.217356879Z,TRUE,2025-01-07T23:18:28.482943597Z,"[""/tangrams/215_37.png"",""/tangrams/21_410.png"",""/tangrams/130_84.png"",""/tangrams/3_40.png""]",2025-01-07T23:08:59.769366371Z,/tangrams/3_40.png,2025-01-07T23:08:59.769366371Z,4,2025-01-07T23:08:59.769366371Z,19,2025-01-07T23:08:59.769366371Z
01JH1GVR7W3YNA90VC6TC9RYNB,01JH1FPYRY2N1PAAP7WYQBA41J,2025-01-07T23:16:10.620778519Z,"[{""text"":""small diamond on the left, and what looks like frog legs on the right"",""sender"":{""id"":""01JH1GP991AKWX71GS1CEY9R1N"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:27:39.517623001Z,01JH1GP991AKWX71GS1CEY9R1N,TRUE,2025-01-07T23:27:57.078464619Z,TRUE,2025-01-07T23:27:57.058716826Z,01JH1FPYSBXXZ6KPHKJBRG98KY,2025-01-07T23:16:10.620778519Z,12,2025-01-07T23:16:10.620778519Z,65,2025-01-07T23:16:10.620778519Z,0,2025-01-07T23:16:10.620778519Z,4,2025-01-07T23:16:10.620778519Z,/tangrams/135_45.png,2025-01-07T23:27:57.078464619Z,2,2025-01-07T23:16:11.235303714Z,TRUE,2025-01-07T23:27:12.333596879Z,"[""/tangrams/135_45.png"",""/tangrams/159_161.png"",""/tangrams/135_161.png"",""/tangrams/159_45.png""]",2025-01-07T23:16:10.620778519Z,/tangrams/135_45.png,2025-01-07T23:16:10.620778519Z,13,2025-01-07T23:16:10.620778519Z,12,2025-01-07T23:16:10.620778519Z
01JH1GW13M3BMP0YAB5BBAAGCD,01JH1FPYRY2N1PAAP7WYQBA41J,2025-01-07T23:16:19.700629492Z,"[{""text"":""small tringle in the right. middle"",""sender"":{""id"":""01JH1GBNHJM7YQ13QAZ9FXAW07"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:41:21.756955566Z,01JH1GBNHJM7YQ13QAZ9FXAW07,TRUE,2025-01-07T23:41:37.503749836Z,TRUE,2025-01-07T23:41:37.484747976Z,01JH1FPYSD6AFHHMZW70VZN68N,2025-01-07T23:16:19.700629492Z,40,2025-01-07T23:16:19.700629492Z,65,2025-01-07T23:16:19.700629492Z,2,2025-01-07T23:16:19.700629492Z,4,2025-01-07T23:16:19.700629492Z,/tangrams/30_127.png,2025-01-07T23:41:37.503749836Z,2,2025-01-07T23:16:20.85883022Z,TRUE,2025-01-07T23:41:00.828412306Z,"[""/tangrams/30_127.png"",""/tangrams/157_35.png"",""/tangrams/108_324.png"",""/tangrams/459_390.png""]",2025-01-07T23:16:19.700629492Z,/tangrams/30_127.png,2025-01-07T23:16:19.700629492Z,9,2025-01-07T23:16:19.700629492Z,40,2025-01-07T23:16:19.700629492Z
01JH1HD70B1PYWPF5ZEBARA452,01JH1G90FVA7G9KNR2B5RQV60J,2025-01-07T23:25:42.795501403Z,"[{""text"":""has square in middle"",""sender"":{""id"":""01JH1H4WFRPY6W665M1HSWP7SW"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T23:31:55.30201639Z,01JH1H4WFRPY6W665M1HSWP7SW,TRUE,2025-01-07T23:32:02.839039785Z,TRUE,2025-01-07T23:32:02.795968618Z,01JH1G90GH3ZQX32Q109C1JCDD,2025-01-07T23:25:42.795501403Z,8,2025-01-07T23:25:42.795501403Z,65,2025-01-07T23:25:42.795501403Z,0,2025-01-07T23:25:42.795501403Z,4,2025-01-07T23:25:42.795501403Z,/tangrams/123_377.png,2025-01-07T23:32:02.839039785Z,2,2025-01-07T23:25:43.237508389Z,TRUE,2025-01-07T23:31:40.271583814Z,"[""/tangrams/463_250.png"",""/tangrams/99_271.png"",""/tangrams/49_464.png"",""/tangrams/123_377.png""]",2025-01-07T23:25:42.795501403Z,/tangrams/123_377.png,2025-01-07T23:25:42.795501403Z,9,2025-01-07T23:25:42.795501403Z,8,2025-01-07T23:25:42.795501403Z
