roundID,text,playerID
01JFGH5C95T1M1K29HWPT1F4F7,W on top M on the bottom,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5QKDSR2PGXKD0CKFW1SA,its one with a skinny trampezium at the bottom,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGHBZY9RXX07TMZFKTEVTCZ,damn were doing well,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZY9RXX07TMZFKTEVTCZ,two triangles and a diamond,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZY9RXX07TMZFKTEVTCZ,"we are, I wonder if we're not doing what we're supposed to in the survey. Whoops haha",01JFGH16HG62KY2MJ06QSVA7NF
01JFGH5QTSFXPDKY7MA6Y5YZN8,bit on bottom right,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGHBZTKD7BJNFEEDWJZBVA3,crocodile and tail,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGXV45VM908TTJJJGP9PYX,eagle,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH5CBCNV5JTCACXCBP6VV0,two parallel lines on the left,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5QNXYBZ87ZJ3J5XKB085,three parts,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGGTRXDA63MPVCQKFZXFQGB,birdhouse,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV2SQZRDYVW5W02PMQND,the pot with handle again,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGGXV3F7P6V3MA26VNQS0B8,has a small white square in the middle with two legs,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH5QT0NNE284A5CNBAS8HZ,bull,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH5QVHVDSCKBVCDG6GYWGW,wolf,01JFGGZC3915SS7BASVTNGJQ8H
01JFGHBZQDWCGTKMCP80GBP277,crocodile on the left and tail on the right,01JFGH9N89BJHQ0G9TGZVH9VKV
