roundID,text,playerID
01JFGAFG0348ZGG5VSXZ8M0QCZ,apex top,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGAFG0348ZGG5VSXZ8M0QCZ,no cut out,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGA4GTFQATH9CWQ0NARZJMX,"arrow pointing left, overlap on right side",01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGA6DCKJVS2PBK1Z3WTE2T3,slim p with gap on side missing,01JFGA15AQNS2PES3EQRRP5408
01JFGA6DGGYH7CE298JHGB6BNH,"dragon with big chin, no tail, top hat and two ears",01JFGA1PKNX0GFZEKMCQM4H943
01JFGA6DFG3DJPD5YMV0AVR50M,"hat, no tail, three triangles",01JFGA1PKNX0GFZEKMCQM4H943
01JFGA6DFG3DJPD5YMV0AVR50M,pointy,01JFGA1PKNX0GFZEKMCQM4H943
01JFGA6DGAXQ041P43SZR0DNXZ,large P,01JFGA15AQNS2PES3EQRRP5408
01JFGB9AQX94DG7ARRWYV91WYA,"chair on top, with legs",01JFGB2B59CTSJXJMRCQWE3459
01JFGA8FBSAA53YW63C0A245R6,hello please provide some information on the shape to be matched,01JFG9Y2GE3VEMM3XYBMT1D85D
01JFGA8FBSAA53YW63C0A245R6,The shape has 4 triangles under with something worn on the head,01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGA8FCCGDP0JX1GTY10PPW2,the letter zed sitting on a bed,01JFG9Y2GE3VEMM3XYBMT1D85D
01JFGA8FCCGDP0JX1GTY10PPW2,"What shape am I matching, please?",01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGAFG79QT869611SXFBGDP1,3x spikes bottom,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFGA8FEJAR25309SMAHMEM5Z,THE LETTER ZEE ON A TABLE TOP,01JFG9Y2GE3VEMM3XYBMT1D85D
01JFGAFFXRYK968KDJDB8FHBAS,looks like it has as crown,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFG9M8FS05PN5Z50ZEAZ97HH,"flat along the top, sharp point top right",01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGA4GT01TDNVA7ADJN1X0SA,Two arrows pointing down on the left with merged shape block on the right.,01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA6DE63SD8Z1AN1BPF9TGJ,"four pointy wings, no hat, no tail",01JFGA1PKNX0GFZEKMCQM4H943
01JFG9M8FQ1H9Z4BHF5BE3JCN7,looks like a flat footed person with a triangle head,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFG9M8GF5BZCBRP1J8VMWJK6,flat foot man,01JFG9DEE4WBNK3M0D0JDNFZ74
01JFG9M8GF5BZCBRP1J8VMWJK6,upside down triangle head,01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGAFFYQPFZYDV9XPX8M7T30,"three spikes at bottom, diamond on top",01JFGAC3DMMYRBG1A56E5SQ95T
01JFG9M8G0XVADYKVTPEK6HYM9,"flat top, sharp point top right",01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGB9AP83PWZN66NDMR4HTVD,"snake on top, square bottom left",01JFGB2B59CTSJXJMRCQWE3459
01JFGB9AVP1THZFDEA1MR80RYN,U shape (two heads) with legs,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9ATW7S19AAEQ18ESWMJ6,U shape (two heads) or house? legs or triangle,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9ATW7S19AAEQ18ESWMJ6,house head and a triangle base,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFGA6DG08YVRCP5NBAGYZ96X,"E, no tail, no points, thick bottom",01JFGA15AQNS2PES3EQRRP5408
01JFGA8FK4KWKMCCKNG04PZF70,A T SHIRT ON A BED,01JFG9Y2GE3VEMM3XYBMT1D85D
01JFGAXKJTERR94HZ2PE9PD3Z2,which sign is it ?,01JFGAQBHR0HECY779RTQ2C4C3
01JFGAXKJTERR94HZ2PE9PD3Z2,Arrow left,01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGB9ADTYYNAR2SXKP5E44DK,click the one that has two legs and a shake head,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9AT8T5MFD122MM49VVHZ,:| damn that last round,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9AT8T5MFD122MM49VVHZ,chair with triangle base,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9AW0JXBGAVW38AGDBBSW,U shape (two heads) with legs,01JFGB2B59CTSJXJMRCQWE3459
01JFGA8FEXD3HT4A6KP651HX5N,A SHIRT ON TOP OF 4 TRIANGLES,01JFG9Y2GE3VEMM3XYBMT1D85D
01JFGAXKWRGRR1QMM5RYWF2R0K,horse,01JFGAQBHR0HECY779RTQ2C4C3
01JFGAXKYX3KCX0HESKCFEF4MM,pliers,01JFGAQBHR0HECY779RTQ2C4C3
01JFGAXKQN49RM9PPNQRWR6GQR,horse and cat head on right,01JFGAQBHR0HECY779RTQ2C4C3
01JFGAFFWRH40QAH0ANHJJXTTS,has a single diamond at the base,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFGB9AMXWDSXZ5TKRSVHR4PN,"house shape on top, flat bottom (rectangle ish shape)",01JFGB2B59CTSJXJMRCQWE3459
01JFGB9ASAYFE6BC55RK2RYH0F,house or U shape? left square or legs?,01JFGB2B59CTSJXJMRCQWE3459
01JFGB9ASAYFE6BC55RK2RYH0F,two legs with a thouse,01JFGA0RP6XQSZFPDJZDZNZHCM
01JFG9M8GQJ76P6WNJV9ZT83ZN,upside down triangle top squarish shape bottom right,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFGA4GT1K53P7J42NZJZB707,"Square with two arrows pointing down on the left, 3 arrows pointing right",01JFG9ZV5JCSCD633QXFWF0TNM
01JFGA8FDG12XMKWAMRY6TQV78,A shirt on top of a rod with two lines shooting out,01JFGA15QX4KN1PS5F13JKQ9JZ
01JFG9M8G89H4HHT0NQXN3PV0J,"flat top, sharp point top right",01JFG9DEE4WBNK3M0D0JDNFZ74
01JFGA8FFSZJ1E2R7Z4SGJBANT,A table ontop of 4 triangles,01JFGA15QX4KN1PS5F13JKQ9JZ
01JFGA6DG29JGG8PP6FRCCH5SD,"slim body, wings, no letter E",01JFGA1PKNX0GFZEKMCQM4H943
01JFGA6DG55AFSDC9XBKGQAQNV,"pelican side profile, thick neck",01JFGA1PKNX0GFZEKMCQM4H943
01JFGAFFXA072DPCF44DA19CAC,very irregular shape with a sort of arrow pointing upwards at the bottom right,01JFGAC3DMMYRBG1A56E5SQ95T
01JFGAXKZTXE3K5RQXSBH6F3M7,"its last one , have good night x , horse",01JFGAQBHR0HECY779RTQ2C4C3
01JFGAXKZTXE3K5RQXSBH6F3M7,You too!! :),01JFGASY33Y3P6D9J4GPN0M6Q0
01JFGA4GS0G44SSXX8MB65CMH5,"small square top left, two arrows pointing down, overlap on shape",01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGA4GTGM9YZZYN04EFHNYC3,"full arrow in shape, too easy",01JFGA0NWRWKSJ3RKMWVYF5FSB
01JFGA6DAVEWNQJ6704GNHEFC0,large E on top with bulky head,01JFGA1PKNX0GFZEKMCQM4H943
01JFGAFG5P4SXF1C97J6J44S20,double triangles bottom,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFGAFG6M7D7PF56TAHE7Z7Y9,lots of triangles bottom tapers,01JFGA5MVC6GPBAZSHJQHEDZ3W
01JFG9M8GHV25S7R4SHHN5KK7B,flat footed upside down triangle head,01JFG9JKCBFHFPAFFP1RJW3H2X
01JFGA6DBKBN6PMQ6RWRS09SZ5,"figure facing left with open mouth, slim body",01JFGA1PKNX0GFZEKMCQM4H943
01JFGA6DC6AR38A3J2ZQZAZFB8,"mouth open, wide chin, tail, no hat",01JFGA1PKNX0GFZEKMCQM4H943
