id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,chatTimestamps,chatTimestampsLastChangedAt,clickBlockedAt,clickBlockedAtLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,displayLabels,displayLabelsLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,matcher,matcherLastChangedAt,numItems,numItemsLastChangedAt,numTrials,numTrialsLastChangedAt,numTrialsPerBlock,numTrialsPerBlockLastChangedAt,phase,phaseLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,selectionMadeAt,selectionMadeAtLastChangedAt,setId,setIdLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetLabel,targetLabelLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01M0WXEB66246Z08B0NAYCR3E8,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:53:18.15097412Z,"[{""text"":""the most solid figure"",""sender"":{""id"":""01M0WX6P9Z1RRJ4EYT8244HGBW"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:00:28.802492729Z,[1787677228806],2026-08-25T17:00:28.808501189Z,,,false,2026-08-25T17:00:37.410880004Z,01M0WX6P9Z1RRJ4EYT8244HGBW,2026-08-25T17:00:06.492349898Z,"[""D4"",""F2"",""A1"",""C3""]",2026-08-25T16:53:18.15097412Z,true,2026-08-25T17:00:37.40417458Z,01M0WWQ74M3NWYAJGQB0ESKAD2,2026-08-25T16:53:18.15097412Z,3,2026-08-25T16:53:18.15097412Z,false,2026-08-25T17:00:06.76663037Z,01M0WWZBDJ6CA985ZGF4JYT3P6,2026-08-25T17:00:06.492349898Z,,,48,2026-08-25T16:53:18.15097412Z,12,2026-08-25T16:53:18.15097412Z,training,2026-08-25T16:53:18.15097412Z,0,2026-08-25T16:53:18.15097412Z,4,2026-08-25T16:53:18.15097412Z,/tangrams/279_66.png,2026-08-25T17:00:37.410880004Z,/tangrams/279_66.png,2026-08-25T17:00:34.315429871Z,1787677232604,2026-08-25T17:00:34.311878917Z,0,2026-08-25T16:53:18.15097412Z,2,2026-08-25T16:53:18.475930468Z,true,2026-08-25T17:00:06.469208105Z,"[""/tangrams/279_66.png"",""/tangrams/290_64.png"",""/tangrams/138_244.png"",""/tangrams/422_405.png""]",2026-08-25T16:53:18.15097412Z,/tangrams/290_64.png,2026-08-25T16:53:18.15097412Z,F2,2026-08-25T16:53:18.15097412Z,3,2026-08-25T16:53:18.15097412Z,2,2026-08-25T16:53:18.15097412Z
01M0WY8WKNWA8H9629N5TNQQEG,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:47.957511114Z,"[{""text"":""dragon with big eye!"",""sender"":{""id"":""01M0WY0YPE1FGB7GNWHKCY08ZN"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:22:45.663809214Z,[1787678565672],2026-08-25T17:22:45.673785539Z,,,true,2026-08-25T17:22:51.389717866Z,01M0WY0YPE1FGB7GNWHKCY08ZN,2026-08-25T17:22:36.567644512Z,"[""F8"",""F4"",""F2"",""F1""]",2026-08-25T17:07:47.957511114Z,true,2026-08-25T17:22:51.376743149Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:47.957511114Z,21,2026-08-25T17:07:47.957511114Z,false,2026-08-25T17:22:36.777787152Z,01M0WY09KXZQGZCXQXZTYFDW8C,2026-08-25T17:22:36.567644512Z,,,48,2026-08-25T17:07:47.957511114Z,12,2026-08-25T17:07:47.957511114Z,training,2026-08-25T17:07:47.957511114Z,1,2026-08-25T17:07:47.957511114Z,4,2026-08-25T17:07:47.957511114Z,/tangrams/37_144.png,2026-08-25T17:22:51.389717866Z,/tangrams/37_144.png,2026-08-25T17:22:48.142519024Z,1787678569532,2026-08-25T17:22:48.13797551Z,0,2026-08-25T17:07:47.957511114Z,2,2026-08-25T17:07:48.733806434Z,true,2026-08-25T17:22:36.523795654Z,"[""/tangrams/37_144.png"",""/tangrams/434_227.png"",""/tangrams/290_64.png"",""/tangrams/119_182.png""]",2026-08-25T17:07:47.957511114Z,/tangrams/37_144.png,2026-08-25T17:07:47.957511114Z,F8,2026-08-25T17:07:47.957511114Z,9,2026-08-25T17:07:47.957511114Z,20,2026-08-25T17:07:47.957511114Z
01M0WXGEFNGENV5E5QDKK6HHW9,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:54:27.061616804Z,"[{""text"":""house with legs"",""sender"":{""id"":""01M0WX0T78NE9YVPZSCJ5NTGX1"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:09:32.872326591Z,[1787677772879],2026-08-25T17:09:32.880968899Z,,,true,2026-08-25T17:09:41.90711177Z,01M0WX0T78NE9YVPZSCJ5NTGX1,2026-08-25T17:08:54.930954738Z,"[""A3"",""D1"",""A4"",""B3""]",2026-08-25T16:54:27.061616804Z,true,2026-08-25T17:09:41.899400996Z,01M0WWQ74ND1AHANTF309RNWJE,2026-08-25T16:54:27.061616804Z,1,2026-08-25T16:54:27.061616804Z,false,2026-08-25T17:08:55.169524296Z,01M0WWVKKHKMSSWB9WS1N6GRNZ,2026-08-25T17:08:54.930954738Z,,,48,2026-08-25T16:54:27.061616804Z,12,2026-08-25T16:54:27.061616804Z,training,2026-08-25T16:54:27.061616804Z,0,2026-08-25T16:54:27.061616804Z,4,2026-08-25T16:54:27.061616804Z,/tangrams/138_405.png,2026-08-25T17:09:41.90711177Z,/tangrams/138_405.png,2026-08-25T17:09:38.790726026Z,1787677778703,2026-08-25T17:09:38.787412413Z,0,2026-08-25T16:54:27.061616804Z,2,2026-08-25T16:54:27.207949407Z,true,2026-08-25T17:08:54.896344859Z,"[""/tangrams/138_405.png"",""/tangrams/279_244.png"",""/tangrams/138_66.png"",""/tangrams/366_405.png""]",2026-08-25T16:54:27.061616804Z,/tangrams/138_405.png,2026-08-25T16:54:27.061616804Z,A3,2026-08-25T16:54:27.061616804Z,1,2026-08-25T16:54:27.061616804Z,0,2026-08-25T16:54:27.061616804Z
01M0WY96E70T8WSBPJYRTRDJM4,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:58.023080139Z,"[{""text"":""large triangles pointing to the left. Large solid shape with corners cut on the right."",""sender"":{""id"":""01M0WXSYNRXCYGT80QAR430CBD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:53:18.026512656Z,[1787680398038],2026-08-25T17:53:18.04089568Z,,,true,2026-08-25T17:53:28.555656101Z,01M0WXSYNRXCYGT80QAR430CBD,2026-08-25T17:52:52.551228968Z,"[""D3"",""C1"",""B4"",""D1""]",2026-08-25T17:07:58.023080139Z,true,2026-08-25T17:53:28.542523774Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:58.023080139Z,44,2026-08-25T17:07:58.023080139Z,false,2026-08-25T17:52:52.845471662Z,01M0WY2T8PBZPVGKC7BWFHJ59J,2026-08-25T17:52:52.551228968Z,,,48,2026-08-25T17:07:58.023080139Z,12,2026-08-25T17:07:58.023080139Z,training,2026-08-25T17:07:58.023080139Z,3,2026-08-25T17:07:58.023080139Z,4,2026-08-25T17:07:58.023080139Z,/tangrams/20_314.png,2026-08-25T17:53:28.555656101Z,/tangrams/20_314.png,2026-08-25T17:53:25.403145674Z,1787680406331,2026-08-25T17:53:25.397336377Z,1,2026-08-25T17:07:58.023080139Z,2,2026-08-25T17:07:59.076873286Z,true,2026-08-25T17:52:52.50475321Z,"[""/tangrams/20_24.png"",""/tangrams/202_314.png"",""/tangrams/348_464.png"",""/tangrams/20_314.png""]",2026-08-25T17:07:58.023080139Z,/tangrams/20_314.png,2026-08-25T17:07:58.023080139Z,D1,2026-08-25T17:07:58.023080139Z,8,2026-08-25T17:07:58.023080139Z,43,2026-08-25T17:07:58.023080139Z
01M0WYEETKANV22XWXSKC724QD,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:50.451980248Z,,,,,1787679012698,2026-08-25T17:30:12.794402591Z,false,2026-08-25T17:31:12.156750056Z,01M0WX5VAPVJ9YCV9FVF85YXW2,2026-08-25T17:30:08.903955603Z,"[""A2"",""D3"",""C4"",""B1""]",2026-08-25T17:10:50.451980248Z,true,2026-08-25T17:31:12.139560841Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:50.451980248Z,4,2026-08-25T17:10:50.451980248Z,false,2026-08-25T17:30:09.192162245Z,01M0WYD27PCMGYRRX23HHYX14S,2026-08-25T17:30:08.903955603Z,,,48,2026-08-25T17:10:50.451980248Z,12,2026-08-25T17:10:50.451980248Z,training,2026-08-25T17:10:50.451980248Z,0,2026-08-25T17:10:50.451980248Z,4,2026-08-25T17:10:50.451980248Z,,2026-08-25T17:31:12.156750056Z,,2026-08-25T17:10:50.451980248Z,,,1,2026-08-25T17:10:50.451980248Z,2,2026-08-25T17:10:50.830320267Z,true,2026-08-25T17:30:08.858099923Z,"[""/tangrams/66_441.png"",""/tangrams/20_24.png"",""/tangrams/202_464.png"",""/tangrams/348_314.png""]",2026-08-25T17:10:50.451980248Z,/tangrams/20_24.png,2026-08-25T17:10:50.451980248Z,D3,2026-08-25T17:10:50.451980248Z,4,2026-08-25T17:10:50.451980248Z,3,2026-08-25T17:10:50.451980248Z
01M0WYEEVVFX0J0S8E0Q4F619Z,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:50.491333811Z,,,,,,,,,,,"[""A3"",""C2"",""B4"",""D1""]",2026-08-25T17:10:50.491333811Z,false,2026-08-25T17:10:50.491333811Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:50.491333811Z,28,2026-08-25T17:10:50.491333811Z,,,,,,,48,2026-08-25T17:10:50.491333811Z,12,2026-08-25T17:10:50.491333811Z,training,2026-08-25T17:10:50.491333811Z,2,2026-08-25T17:10:50.491333811Z,4,2026-08-25T17:10:50.491333811Z,,,,2026-08-25T17:10:50.491333811Z,,,1,2026-08-25T17:10:50.491333811Z,2,2026-08-25T17:10:51.46633021Z,false,2026-08-25T17:10:50.491333811Z,"[""/tangrams/66_24.png"",""/tangrams/202_441.png"",""/tangrams/348_464.png"",""/tangrams/20_314.png""]",2026-08-25T17:10:50.491333811Z,/tangrams/20_314.png,2026-08-25T17:10:50.491333811Z,D1,2026-08-25T17:10:50.491333811Z,4,2026-08-25T17:10:50.491333811Z,27,2026-08-25T17:10:50.491333811Z
01M0WXGEB6M7FRBYQ0BH6H08R3,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:54:26.91837766Z,,,,,,,,,,,"[""B4"",""D2"",""D1"",""A2""]",2026-08-25T16:54:26.91837766Z,false,2026-08-25T16:54:26.91837766Z,01M0WWQ74ND1AHANTF309RNWJE,2026-08-25T16:54:26.91837766Z,35,2026-08-25T16:54:26.91837766Z,,,,,,,48,2026-08-25T16:54:26.91837766Z,12,2026-08-25T16:54:26.91837766Z,training,2026-08-25T16:54:26.91837766Z,2,2026-08-25T16:54:26.91837766Z,4,2026-08-25T16:54:26.91837766Z,,,,2026-08-25T16:54:26.91837766Z,,,0,2026-08-25T16:54:26.91837766Z,2,2026-08-25T16:54:27.843665665Z,false,2026-08-25T16:54:26.91837766Z,"[""/tangrams/366_66.png"",""/tangrams/279_339.png"",""/tangrams/279_244.png"",""/tangrams/138_339.png""]",2026-08-25T16:54:26.91837766Z,/tangrams/279_339.png,2026-08-25T16:54:26.91837766Z,D2,2026-08-25T16:54:26.91837766Z,11,2026-08-25T16:54:26.91837766Z,34,2026-08-25T16:54:26.91837766Z
01M0WXGEF0YGMXB455EP6T9PH3,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:54:27.040882412Z,,,,,,,,,,,"[""A2"",""B3"",""B1"",""D1""]",2026-08-25T16:54:27.040882412Z,false,2026-08-25T16:54:27.040882412Z,01M0WWQ74ND1AHANTF309RNWJE,2026-08-25T16:54:27.040882412Z,20,2026-08-25T16:54:27.040882412Z,,,,,,,48,2026-08-25T16:54:27.040882412Z,12,2026-08-25T16:54:27.040882412Z,training,2026-08-25T16:54:27.040882412Z,1,2026-08-25T16:54:27.040882412Z,4,2026-08-25T16:54:27.040882412Z,,,,2026-08-25T16:54:27.040882412Z,,,0,2026-08-25T16:54:27.040882412Z,2,2026-08-25T16:54:27.579009689Z,false,2026-08-25T16:54:27.040882412Z,"[""/tangrams/138_339.png"",""/tangrams/366_405.png"",""/tangrams/366_244.png"",""/tangrams/279_244.png""]",2026-08-25T16:54:27.040882412Z,/tangrams/366_244.png,2026-08-25T16:54:27.040882412Z,B1,2026-08-25T16:54:27.040882412Z,8,2026-08-25T16:54:27.040882412Z,19,2026-08-25T16:54:27.040882412Z
01M0WY7G5YZTZY1P0BASW26M84,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:02.462554001Z,"[{""text"":""looks like a house"",""sender"":{""id"":""01M0WXR5QX7RT0467EJCPJ9Y2Y"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""bottom has triangle facing left"",""sender"":{""id"":""01M0WXR5QX7RT0467EJCPJ9Y2Y"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""with diamond attached to it"",""sender"":{""id"":""01M0WXR5QX7RT0467EJCPJ9Y2Y"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""top has inside white irregular diamond"",""sender"":{""id"":""01M0WXR5QX7RT0467EJCPJ9Y2Y"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""house or hallelujah"",""sender"":{""id"":""01M0WY0ECEQWZG8FEZD72ENETD"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""house"",""sender"":{""id"":""01M0WXR5QX7RT0467EJCPJ9Y2Y"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:31:31.027138851Z,"[1787679062373,1787679069143,1787679075690,1787679087446,1787679088146,1787679091042]",2026-08-25T17:31:31.044786948Z,,,true,2026-08-25T17:31:36.374168981Z,01M0WXR5QX7RT0467EJCPJ9Y2Y,2026-08-25T17:30:54.055882198Z,"[""D1"",""C2"",""A3"",""C1""]",2026-08-25T17:07:02.462554001Z,true,2026-08-25T17:31:36.356671135Z,01M0WWQ9XW83PGVA4HF3WT9HVR,2026-08-25T17:07:02.462554001Z,14,2026-08-25T17:07:02.462554001Z,false,2026-08-25T17:30:54.296624187Z,01M0WY0ECEQWZG8FEZD72ENETD,2026-08-25T17:30:54.055882198Z,,,48,2026-08-25T17:07:02.462554001Z,12,2026-08-25T17:07:02.462554001Z,training,2026-08-25T17:07:02.462554001Z,1,2026-08-25T17:07:02.462554001Z,4,2026-08-25T17:07:02.462554001Z,/tangrams/422_244.png,2026-08-25T17:31:36.374168981Z,/tangrams/422_244.png,2026-08-25T17:31:33.174909337Z,1787679092739,2026-08-25T17:31:33.165896437Z,0,2026-08-25T17:07:02.462554001Z,2,2026-08-25T17:07:03.07441606Z,true,2026-08-25T17:30:53.972980365Z,"[""/tangrams/279_244.png"",""/tangrams/422_339.png"",""/tangrams/138_405.png"",""/tangrams/422_244.png""]",2026-08-25T17:07:02.462554001Z,/tangrams/422_244.png,2026-08-25T17:07:02.462554001Z,C1,2026-08-25T17:07:02.462554001Z,2,2026-08-25T17:07:02.462554001Z,13,2026-08-25T17:07:02.462554001Z
01M0WY8D5RX4BP7N0N7SS59WTW,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:32.152246514Z,"[{""text"":""descirption"",""sender"":{""id"":""01M0WY1FH5WQS14DQ3V446M8AM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""type here"",""sender"":{""id"":""01M0WY1FH5WQS14DQ3V446M8AM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""????"",""sender"":{""id"":""01M0WY1FH5WQS14DQ3V446M8AM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""has a triangle on it and arrow pointing left"",""sender"":{""id"":""01M0WY1V9QET0HYE5N0547967Y"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:24:25.607951893Z,"[1787678632592,1787678634409,1787678653436,1787678665617]",2026-08-25T17:24:25.618774743Z,1787678658362,2026-08-25T17:24:18.572988826Z,false,2026-08-25T17:24:34.246937272Z,01M0WY1V9QET0HYE5N0547967Y,2026-08-25T17:23:48.494628879Z,"[""C2"",""B1"",""A4"",""D3""]",2026-08-25T17:07:32.152246514Z,true,2026-08-25T17:24:34.235788651Z,01M0WWQ9XT2Q7RF2RHNCTTRDNK,2026-08-25T17:07:32.152246514Z,3,2026-08-25T17:07:32.152246514Z,false,2026-08-25T17:23:48.622595976Z,01M0WY1FH5WQS14DQ3V446M8AM,2026-08-25T17:23:48.494628879Z,,,48,2026-08-25T17:07:32.152246514Z,12,2026-08-25T17:07:32.152246514Z,training,2026-08-25T17:07:32.152246514Z,0,2026-08-25T17:07:32.152246514Z,4,2026-08-25T17:07:32.152246514Z,/tangrams/366_244.png,2026-08-25T17:24:34.246937272Z,/tangrams/366_244.png,2026-08-25T17:24:31.099854339Z,1787678670895,2026-08-25T17:24:31.092427971Z,0,2026-08-25T17:07:32.152246514Z,2,2026-08-25T17:07:32.607753413Z,true,2026-08-25T17:23:48.44971489Z,"[""/tangrams/422_339.png"",""/tangrams/366_244.png"",""/tangrams/138_66.png"",""/tangrams/279_405.png""]",2026-08-25T17:07:32.152246514Z,/tangrams/138_66.png,2026-08-25T17:07:32.152246514Z,A4,2026-08-25T17:07:32.152246514Z,3,2026-08-25T17:07:32.152246514Z,2,2026-08-25T17:07:32.152246514Z
01M0WY96A1RYC0PTFPN9V3A6C1,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:57.889151354Z,"[{""text"":""one triangle in bottom left corner. jagged shape overall. more squat smaller shape on the right, not the tall larger one."",""sender"":{""id"":""01M0WXSYNRXCYGT80QAR430CBD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:52:13.758620904Z,[1787680333770],2026-08-25T17:52:13.773980247Z,,,true,2026-08-25T17:52:28.053841377Z,01M0WXSYNRXCYGT80QAR430CBD,2026-08-25T17:51:41.895612463Z,"[""D2"",""A3"",""C1"",""A2""]",2026-08-25T17:07:57.889151354Z,true,2026-08-25T17:52:28.037930377Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:57.889151354Z,42,2026-08-25T17:07:57.889151354Z,false,2026-08-25T17:51:42.176093181Z,01M0WY2T8PBZPVGKC7BWFHJ59J,2026-08-25T17:51:41.895612463Z,,,48,2026-08-25T17:07:57.889151354Z,12,2026-08-25T17:07:57.889151354Z,training,2026-08-25T17:07:57.889151354Z,3,2026-08-25T17:07:57.889151354Z,4,2026-08-25T17:07:57.889151354Z,/tangrams/66_441.png,2026-08-25T17:52:28.053841377Z,/tangrams/66_441.png,2026-08-25T17:52:24.889716617Z,1787680345824,2026-08-25T17:52:24.898158694Z,1,2026-08-25T17:07:57.889151354Z,2,2026-08-25T17:07:59.03726888Z,true,2026-08-25T17:51:41.848715309Z,"[""/tangrams/20_441.png"",""/tangrams/66_24.png"",""/tangrams/202_314.png"",""/tangrams/66_441.png""]",2026-08-25T17:07:57.889151354Z,/tangrams/66_441.png,2026-08-25T17:07:57.889151354Z,A2,2026-08-25T17:07:57.889151354Z,6,2026-08-25T17:07:57.889151354Z,41,2026-08-25T17:07:57.889151354Z
01M0WYEETQNPHVXGQJSR1P54WB,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:50.455278938Z,,,,,,,false,2026-08-25T17:30:08.846130596Z,01M0WYD27PCMGYRRX23HHYX14S,2026-08-25T17:29:05.619967933Z,"[""C2"",""A4"",""B1"",""D3""]",2026-08-25T17:10:50.455278938Z,true,2026-08-25T17:30:08.832276274Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:50.455278938Z,3,2026-08-25T17:10:50.455278938Z,false,2026-08-25T17:29:05.884635752Z,01M0WX5VAPVJ9YCV9FVF85YXW2,2026-08-25T17:29:05.619967933Z,,,48,2026-08-25T17:10:50.455278938Z,12,2026-08-25T17:10:50.455278938Z,training,2026-08-25T17:10:50.455278938Z,0,2026-08-25T17:10:50.455278938Z,4,2026-08-25T17:10:50.455278938Z,,2026-08-25T17:30:08.846130596Z,,2026-08-25T17:10:50.455278938Z,,,1,2026-08-25T17:10:50.455278938Z,2,2026-08-25T17:10:50.8079109Z,true,2026-08-25T17:29:05.574337801Z,"[""/tangrams/202_441.png"",""/tangrams/66_464.png"",""/tangrams/348_314.png"",""/tangrams/20_24.png""]",2026-08-25T17:10:50.455278938Z,/tangrams/66_464.png,2026-08-25T17:10:50.455278938Z,A4,2026-08-25T17:10:50.455278938Z,3,2026-08-25T17:10:50.455278938Z,2,2026-08-25T17:10:50.455278938Z
01M0WXEB6T53XB31SA725PSRCW,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:53:18.17050569Z,,,,,,,,,,,"[""A1"",""F1"",""F3"",""F6""]",2026-08-25T16:53:18.17050569Z,false,2026-08-25T16:53:18.17050569Z,01M0WWQ74M3NWYAJGQB0ESKAD2,2026-08-25T16:53:18.17050569Z,12,2026-08-25T16:53:18.17050569Z,,,,,,,48,2026-08-25T16:53:18.17050569Z,12,2026-08-25T16:53:18.17050569Z,training,2026-08-25T16:53:18.17050569Z,0,2026-08-25T16:53:18.17050569Z,4,2026-08-25T16:53:18.17050569Z,,,,2026-08-25T16:53:18.17050569Z,,,0,2026-08-25T16:53:18.17050569Z,2,2026-08-25T16:53:18.626827303Z,false,2026-08-25T16:53:18.17050569Z,"[""/tangrams/138_244.png"",""/tangrams/119_182.png"",""/tangrams/170_154.png"",""/tangrams/134_125.png""]",2026-08-25T16:53:18.17050569Z,/tangrams/170_154.png,2026-08-25T16:53:18.17050569Z,F3,2026-08-25T16:53:18.17050569Z,12,2026-08-25T16:53:18.17050569Z,11,2026-08-25T16:53:18.17050569Z
01M0WY8WPZE8P2EF21XW7ZZYVR,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:48.063537598Z,"[{""text"":""house shape inside, pointing left"",""sender"":{""id"":""01M0WY09KXZQGZCXQXZTYFDW8C"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:26:06.194343635Z,[1787678766203],2026-08-25T17:26:06.20478609Z,,,true,2026-08-25T17:26:12.603374603Z,01M0WY09KXZQGZCXQXZTYFDW8C,2026-08-25T17:25:55.204979623Z,"[""C3"",""B2"",""F4"",""F3""]",2026-08-25T17:07:48.063537598Z,true,2026-08-25T17:26:12.587817255Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:48.063537598Z,30,2026-08-25T17:07:48.063537598Z,false,2026-08-25T17:25:55.318471239Z,01M0WY0YPE1FGB7GNWHKCY08ZN,2026-08-25T17:25:55.204979623Z,,,48,2026-08-25T17:07:48.063537598Z,12,2026-08-25T17:07:48.063537598Z,training,2026-08-25T17:07:48.063537598Z,2,2026-08-25T17:07:48.063537598Z,4,2026-08-25T17:07:48.063537598Z,/tangrams/366_339.png,2026-08-25T17:26:12.603374603Z,/tangrams/366_339.png,2026-08-25T17:26:09.459677661Z,1787678769503,2026-08-25T17:26:09.4644658Z,0,2026-08-25T17:07:48.063537598Z,2,2026-08-25T17:07:48.896032496Z,true,2026-08-25T17:25:55.157805922Z,"[""/tangrams/422_405.png"",""/tangrams/366_339.png"",""/tangrams/434_227.png"",""/tangrams/170_154.png""]",2026-08-25T17:07:48.063537598Z,/tangrams/366_339.png,2026-08-25T17:07:48.063537598Z,B2,2026-08-25T17:07:48.063537598Z,6,2026-08-25T17:07:48.063537598Z,29,2026-08-25T17:07:48.063537598Z
01M0WXAW4SBEDQEAEQC25Z7MN2,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:51:24.441801262Z,"[{""text"":""Black triangle and diamond at the bottom"",""sender"":{""id"":""01M0WX9MXH1SX7Q50079HW9F7E"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:24:23.924545129Z,[1787678663933],2026-08-25T17:24:23.935836305Z,,,true,2026-08-25T17:24:33.322100323Z,01M0WX9MXH1SX7Q50079HW9F7E,2026-08-25T17:24:18.19502672Z,"[""D2"",""C1"",""A3"",""B4""]",2026-08-25T16:51:24.441801262Z,true,2026-08-25T17:24:33.308243045Z,01M0WWQ74H7CSGCPAHPDSCJ0PV,2026-08-25T16:51:24.441801262Z,39,2026-08-25T16:51:24.441801262Z,false,2026-08-25T17:24:18.291687011Z,01M0WX667JRE4461924BYZ6YJ1,2026-08-25T17:24:18.19502672Z,,,48,2026-08-25T16:51:24.441801262Z,12,2026-08-25T16:51:24.441801262Z,training,2026-08-25T16:51:24.441801262Z,3,2026-08-25T16:51:24.441801262Z,4,2026-08-25T16:51:24.441801262Z,/tangrams/422_244.png,2026-08-25T17:24:33.322100323Z,/tangrams/422_244.png,2026-08-25T17:24:30.170257516Z,1787678670150,2026-08-25T17:24:30.165635991Z,0,2026-08-25T16:51:24.441801262Z,2,2026-08-25T16:51:25.347122138Z,true,2026-08-25T17:24:18.162673209Z,"[""/tangrams/279_339.png"",""/tangrams/422_244.png"",""/tangrams/138_405.png"",""/tangrams/366_66.png""]",2026-08-25T16:51:24.441801262Z,/tangrams/422_244.png,2026-08-25T16:51:24.441801262Z,C1,2026-08-25T16:51:24.441801262Z,3,2026-08-25T16:51:24.441801262Z,38,2026-08-25T16:51:24.441801262Z
01M0WXEBDF00G8P8R20MQPYFSJ,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:53:18.383316365Z,,,,,,,,,,,"[""B2"",""A1"",""F4"",""F7""]",2026-08-25T16:53:18.383316365Z,false,2026-08-25T16:53:18.383316365Z,01M0WWQ74M3NWYAJGQB0ESKAD2,2026-08-25T16:53:18.383316365Z,36,2026-08-25T16:53:18.383316365Z,,,,,,,48,2026-08-25T16:53:18.383316365Z,12,2026-08-25T16:53:18.383316365Z,training,2026-08-25T16:53:18.383316365Z,2,2026-08-25T16:53:18.383316365Z,4,2026-08-25T16:53:18.383316365Z,,,,2026-08-25T16:53:18.383316365Z,,,0,2026-08-25T16:53:18.383316365Z,2,2026-08-25T16:53:19.102492197Z,false,2026-08-25T16:53:18.383316365Z,"[""/tangrams/366_339.png"",""/tangrams/138_244.png"",""/tangrams/434_227.png"",""/tangrams/411_352.png""]",2026-08-25T16:53:18.383316365Z,/tangrams/434_227.png,2026-08-25T16:53:18.383316365Z,F4,2026-08-25T16:53:18.383316365Z,12,2026-08-25T16:53:18.383316365Z,35,2026-08-25T16:53:18.383316365Z
